"ORIGINAL_NAME"@"ORDER"@"FAMILY"@"GENUS"@"VALID_NAME"@"APHIA_ID"@"AUTHORITY"@"SAMPLING_DATES"@"START_DATE"@"END_DATE"@"ORIGIN"@"LATITUDE"@"LONGITUDE"@"ARTICLE_GPS_COORD"@"APPROX_GPS"@"MARINE_ECOREGION"@"LOCATION"@"COUNTRY"@"GEAR"@"MAX_SIZE_PELAGIC_JUV"@"N"@"LENGTH_TYPE"@"SET_SIZE_MEAN"@"SET_SIZE_MIN"@"SET_SIZE_MAX"@"SET_SIZE_CONF"@"SET_SIZE_MEAN_TYPE"@"SET_SIZE_CONF_TYPE"@"TEMPERATURE_MEAN"@"TEMPERATURE_MIN"@"TEMPERATURE_MAX"@"TEMPERATURE_MEAN_TYPE"@"EXT_REF"@"REFERENCE"@"LINK"
"Stegastes variabilis"@"Ovalentaria incertae sedis"@"Pomacentridae"@"Stegastes"@"Stegastes variabilis"@276688@"Castelnau, 1855"@"01/01/2011..30/04/2016"@"2011-01-01"@"2016-04-30"@"Wild"@"-8.64795"@-35.043204@FALSE@FALSE@"WA"@"Tamandare Bay (Pernambuco)"@"Brazil"@"Pre-settlement sampling (light trap)"@FALSE@"154"@"TL"@15.01@10.51@19.51@NA@"midrange"@NA@NA@NA@NA@NA@NA@"Grande et al. (2018) - Journal of Fish Biology"@"https://doi.org/10.1111/jfb.13858"
"Stegastes variabilis"@"Ovalentaria incertae sedis"@"Pomacentridae"@"Stegastes"@"Stegastes variabilis"@276688@"Castelnau, 1855"@"15/02/1992|15/05/1992"@"1992-02-15"@"1992-05-15"@"Wild"@"9.568742"@-78.786992@FALSE@TRUE@"WA"@"San Blas Archipelago"@"Panama"@"Post-settlement sampling (anesthetic, hand net)"@FALSE@"20"@"SL"@10.8@10@11.1@0.08@"mean"@"SE"@NA@NA@NA@NA@NA@"Wellington & Robertson (2001) - Marine Biology"@"https://doi.org/10.1007/s002270000449"
"Stegastes variabilis"@"Ovalentaria incertae sedis"@"Pomacentridae"@"Stegastes"@"Stegastes variabilis"@276688@"Castelnau, 1855"@"01/10/1987..31/10/1987|01/06/1988..30/06/1988"@"1987-10-01"@"1988-06-30"@"Wild"@"17.790067"@-64.736229@FALSE@TRUE@"WA"@"Caribbean, Tague and Cane bays on St-Croix (US Virgin Islands)"@"USA"@"Post-settlement sampling (aquarium dipnet, anesthetic quinaldine, spear)"@FALSE@"15"@"SL"@12.1@NA@NA@0.1@"mean"@NA@NA@NA@NA@NA@NA@"Wellington & Victor (1989) - Marine Biology"@"https://doi.org/10.1007/bf00541659"
"Stephanolepis hispidus"@"Tetraodontiformes"@"Monacanthidae"@"Stephanolepis"@"Stephanolepis hispida"@307126@"Linnaeus, 1766"@"01/01/2011..30/04/2016"@"2011-01-01"@"2016-04-30"@"Wild"@"-8.64795"@-35.043204@FALSE@FALSE@"WA"@"Tamandare Bay (Pernambuco)"@"Brazil"@"Pre-settlement sampling (light trap)"@FALSE@"12"@"TL"@18.185@15.79@20.58@NA@"midrange"@NA@NA@NA@NA@NA@NA@"Grande et al. (2018) - Journal of Fish Biology"@"https://doi.org/10.1111/jfb.13858"
"Stephanolepis setifer"@"Tetraodontiformes"@"Monacanthidae"@"Stephanolepis"@"Stephanolepis setifer"@159500@"Bennett, 1831"@"01/10/2003..31/12/2003"@"2003-10-01"@"2003-12-31"@"Wild"@"21.799657"@-72.010884@FALSE@TRUE@"CP"@"Turks and Caicos Islands"@"UK"@"Pre-settlement sampling (light trap)"@FALSE@"1"@"TL"@19.4@NA@NA@NA@"mean"@NA@NA@NA@NA@NA@NA@"Fisher et al (2005) - MAR BIO"@"https://doi.org/10.1007/s00227-005-0001-x"
"Stephanolepis setifer"@"Tetraodontiformes"@"Monacanthidae"@"Stephanolepis"@"Stephanolepis setifer"@159500@"Bennett, 1831"@"01/05/2003..30/09/2003|01/05/2004..30/09/2004|01/05/2005..30/09/2005"@"2003-05-01"@"2005-09-30"@"Wild"@"17.26777778"@-86.19805556@TRUE@FALSE@"WA"@"Turneffe Atoll, Belize"@"Belize"@"Pre-settlement sampling (light trap)"@FALSE@"4"@"TL"@15.94@NA@NA@NA@"mean"@"SD"@NA@NA@NA@NA@NA@"Hogan et al (2007) - BOMS"@"https://www.researchgate.net/publication/233664924_Critical_swimming_speed_of_settlement-stage_coral_reef_fishes_from_the_Caribbean_A_methodological_and_geographical_comparison"
"Stereolepis gigas"@"Acropomatiformes"@"Stereolepididae"@"Stereolepis"@"Stereolepis gigas"@282884@"Ayres, 1859"@"01/01/2017..31/12/2017"@"2017-01-01"@"2017-12-31"@"Wild"@"33.99129084"@-118.6280253@FALSE@TRUE@"EP"@"Southern California"@"USA"@NA@FALSE@"23"@"TL"@14.4@NA@NA@3@"mean"@"SD"@NA@NA@NA@NA@NA@"Benseman & Allen (2018) - ASIH"@"https://www.jstor.org/stable/10.2307/26872538"
"Stethojulis albovittata"@"Eupercaria incertae sedis"@"Labridae"@"Stethojulis"@"Stethojulis albovittata"@219058@"Bonnaterre, 1788"@"26/12/1997..17/05/1999"@"1997-12-26"@"1999-05-17"@"Wild"@"-21.092316"@55.226586@FALSE@FALSE@"WIP"@"La Saline (Reunion Island)"@"France"@"Settlement sampling (crest net)"@FALSE@NA@"SL"@5.9@NA@NA@0.2@"mean"@"SD"@NA@NA@NA@NA@NA@"Durville (2002) - PhD thesis"@"https://theses.hal.science/tel-00545391"
"Sufflamen bursa"@"Tetraodontiformes"@"Balistidae"@"Sufflamen"@"Sufflamen bursa"@219894@"Bloch & Schneider, 1801"@"16/04/2010"@"2010-04-16"@"2010-04-16"@"Wild"@"-17.48"@-149.87@TRUE@FALSE@"CIP"@"Moorea (Polynesia)"@"France"@"Pre-settlement sampling (light trap)"@FALSE@"1"@"SL"@40@NA@NA@NA@"mean"@NA@NA@NA@NA@NA@NA@"French Polynesia Fish Barcoding Database (2010) - Website"@"http://fishbardb.criobe.pf/thumbnails.php?album=6"
"Syacium papillosum"@"Pleuronectiformes"@"Paralichthyidae"@"Syacium"@"Syacium papillosum"@158878@"Linnaeus, 1758"@"07/07/1994..07/09/1994|18/04/1995..20/07/1995"@"1994-07-07"@"1995-07-20"@"Wild"@"34.00083333"@-76.645@TRUE@FALSE@"WA"@"Onslow Bay"@"USA"@"Pre-settlement sampling (light trap)"@FALSE@"2"@"SL"@5@4.5@5.5@NA@"midrange"@NA@NA@NA@NA@NA@NA@"Hernandez & Lindquist (1999) - Bulletin of Marine Science"@"https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1999/00000064/00000001/art00016?crawler=true"
"Symphodus ocellatus"@"Eupercaria incertae sedis"@"Labridae"@"Symphodus"@"Symphodus ocellatus"@273572@"Linnaeus, 1758"@"01/03/1999..31/03/1999|01/06/2000..30/06/2000"@"1999-03-01"@"2000-06-30"@"Wild"@"42.033333"@3.216667@TRUE@FALSE@"EA"@"Blanes coast, Mediterranea"@"Spain"@"Post-settlement sampling (hand net)"@FALSE@"22"@"SL"@8@NA@NA@NA@"mean"@NA@NA@NA@NA@NA@NA@"Raventos & Macpherson (2001) - Marine Biology"@"https://doi.org/10.1007/s002270000535"
"Symphodus roissali"@"Eupercaria incertae sedis"@"Labridae"@"Symphodus"@"Symphodus roissali"@273573@"Risso, 1810"@"01/03/1999..31/03/1999|01/06/2000..30/06/2000"@"1999-03-01"@"2000-06-30"@"Wild"@"42.033333"@3.216667@TRUE@FALSE@"EA"@"Blanes coast, Mediterranea"@"Spain"@"Post-settlement sampling (hand net)"@FALSE@"100"@"SL"@7@NA@NA@NA@"mean"@NA@NA@NA@NA@NA@NA@"Raventos & Macpherson (2001) - Marine Biology"@"https://doi.org/10.1007/s002270000535"
"Synanceia verrucosa"@"Perciformes"@"Synanceiidae"@"Synanceia"@"Synanceia verrucosa"@215627@"Bloch & Schneider, 1801"@"26/12/1997..17/05/1999"@"1997-12-26"@"1999-05-17"@"Wild"@"-21.092316"@55.226586@FALSE@FALSE@"WIP"@"La Saline (Reunion Island)"@"France"@"Settlement sampling (crest net)"@FALSE@NA@"SL"@6.3@NA@NA@0.5@"mean"@"SD"@NA@NA@NA@NA@NA@"Durville (2002) - PhD thesis"@"https://theses.hal.science/tel-00545391"
"Acanthogobius ommaturus"@"Gobiiformes"@"Gobiidae"@"Synechogobius"@"Synechogobius ommaturus"@865807@"Richardson, 1845"@"01/07/2006..30/06/2007"@"2006-07-01"@"2007-06-30"@"Wild"@"31.475781"@121.51052@FALSE@FALSE@"CIP"@"Yangtze estuary"@"China"@"Settlement, post-settlement sampling (hand trawl)"@FALSE@NA@"TL"@9.3@NA@NA@NA@"mean"@NA@20.2@4@35@"mean"@NA@"Jiang et al. (2008) - Zoological Research"@"https://doi.org/10.3724/SP.J.1141.2008.03297"
"Synodus binotatus"@"Aulopiformes"@"Synodontidae"@"Synodus"@"Synodus binotatus"@217674@"Schultz, 1953"@"15/01/2009..08/02/2009"@"2009-01-15"@"2009-02-08"@"Wild"@"-17.518717"@-149.922469@TRUE@FALSE@"CP"@"Moorea (Polynesia)"@"France"@"Settlement sampling (crest net)"@FALSE@"1"@"SL"@43@NA@NA@NA@"mean"@NA@NA@NA@NA@NA@NA@"Waqalevu (2009) - CRISP Training Course Report"@"https://www.spc.int/DigitalLibrary/Doc/FAME/Reports/CRISP/ENG_2009_Capture_identification_culture_techniques.pdf"
"Synodus dermatogenys"@"Aulopiformes"@"Synodontidae"@"Synodus"@"Synodus dermatogenys"@217667@"Fowler, 1912"@"01/01/2002..31/12/2003"@"2002-01-01"@"2003-12-31"@"Wild"@"-13.292021"@-176.122542@FALSE@TRUE@"CP"@"Wallis"@"France"@"Settlement sampling (crest net)"@FALSE@NA@"TL"@43@NA@NA@NA@"mean"@NA@NA@NA@NA@NA@NA@"Juncker (2007) - Book"@"https://www.sprep.org/pyor/reefdocs/CRISP/C2A1_0710.pdf"
"Synodus jaculum"@"Aulopiformes"@"Synodontidae"@"Synodus"@"Synodus jaculum"@217673@"Russell & Cressey, 1979"@"24/12/2008"@"2008-12-24"@"2008-12-24"@"Wild"@"-17.48"@-149.87@TRUE@FALSE@"CIP"@"Moorea (Polynesia)"@"France"@"Pre-settlement sampling (light trap)"@FALSE@"1"@"SL"@46@NA@NA@NA@"mean"@NA@NA@NA@NA@NA@NA@"French Polynesia Fish Barcoding Database (2010) - Website"@"http://fishbardb.criobe.pf/thumbnails.php?album=6"
"Synodus variegatus"@"Aulopiformes"@"Synodontidae"@"Synodus"@"Synodus variegatus"@217670@"Lacepede, 1803"@"26/12/1997..17/05/1999"@"1997-12-26"@"1999-05-17"@"Wild"@"-21.092316"@55.226586@FALSE@FALSE@"WIP"@"La Saline (Reunion Island)"@"France"@"Settlement sampling (crest net)"@FALSE@NA@"SL"@38.5@NA@NA@2.1@"mean"@"SD"@NA@NA@NA@NA@NA@"Durville (2002) - PhD thesis"@"https://theses.hal.science/tel-00545391"
"Taenianotus triacanthus"@"Perciformes"@"Scorpaenidae"@"Taenianotus"@"Taenianotus triacanthus"@218119@"Lacepede, 1802"@"01/01/2002..31/12/2003"@"2002-01-01"@"2003-12-31"@"Wild"@"-13.292021"@-176.122542@FALSE@TRUE@"CP"@"Wallis"@"France"@"Settlement sampling (crest net)"@FALSE@NA@"TL"@26@NA@NA@NA@"mean"@NA@NA@NA@NA@NA@NA@"Juncker (2007) - Book"@"https://www.sprep.org/pyor/reefdocs/CRISP/C2A1_0710.pdf"
"Taenianotus triacanthus"@"Perciformes"@"Scorpaenidae"@"Taenianotus"@"Taenianotus triacanthus"@218119@"Lacepede, 1802"@"01/03/2005..31/03/2005"@"2005-03-01"@"2005-03-31"@"Wild"@"-3.255877"@40.137679@FALSE@TRUE@"WIP"@"Malindi Marine National Park"@"Kenya"@"Pre-settlement sampling (light trap)"@FALSE@NA@"TL"@40@NA@NA@NA@"mean"@NA@NA@NA@NA@NA@NA@"Mwaluma et al. (2009) - WIOMSA"@"https://doi.org/10.4314/wiojms.v8i2.56986"
"Taenioides cirratus"@"Gobiiformes"@"Gobiidae"@"Taenioides"@"Taenioides cirratus"@277223@"Blyth, 1860"@"01/09/1997..30/09/1997"@"1997-09-01"@"1997-09-30"@"Wild"@"25.19262"@121.419221@FALSE@FALSE@"CIP"@"Gongshytyan Creek"@"Taiwan"@"Settlement sampling (fyke net)"@FALSE@"8"@"TL"@20.95@12.57@31.78@5.761@"mean"@"SD"@NA@NA@NA@NA@NA@"Chang et al. (2006) - Scientia Marina"@"https://doi.org/10.3989/scimar.2006.70s2165"
"Taenioides cirratus"@"Gobiiformes"@"Gobiidae"@"Taenioides"@"Taenioides cirratus"@277223@"Blyth, 1860"@"01/07/2006..30/06/2007"@"2006-07-01"@"2007-06-30"@"Wild"@"31.475781"@121.51052@FALSE@FALSE@"CIP"@"Yangtze estuary"@"China"@"Settlement, post-settlement sampling (hand trawl)"@FALSE@NA@"TL"@13@NA@NA@NA@"mean"@NA@20.2@4@35@"mean"@NA@"Jiang et al. (2008) - Zoological Research"@"https://doi.org/10.3724/SP.J.1141.2008.03297"
"Terapon jarbua"@"Centrarchiformes"@"Terapontidae"@"Terapon"@"Terapon jarbua"@218350@"Forsskal, 1775"@"01/07/2006..30/06/2007"@"2006-07-01"@"2007-06-30"@"Wild"@"31.475781"@121.51052@FALSE@FALSE@"CIP"@"Yangtze estuary"@"China"@"Settlement, post-settlement sampling (hand trawl)"@FALSE@NA@"TL"@15.9@NA@NA@NA@"mean"@NA@20.2@4@35@"mean"@NA@"Jiang et al. (2008) - Zoological Research"@"https://doi.org/10.3724/SP.J.1141.2008.03297"
"Terapon theraps"@"Centrarchiformes"@"Terapontidae"@"Terapon"@"Terapon theraps"@218349@"Cuvier, 1829"@"01/11/2000..31/01/2001|01/11/2001..31/12/2001|01/12/2003..31/12/2003"@"2000-11-01"@"2003-12-31"@"Wild"@"-14.664"@145.448@FALSE@TRUE@"CP"@"Lizard Island"@"Australia"@"Pre-settlement sampling (light trap)"@FALSE@"6"@"TL"@19.2@NA@NA@NA@"mean"@"SE"@NA@NA@NA@NA@NA@"Fisher et al (2005) - MAR BIO"@"https://doi.org/10.1007/s00227-005-0001-x"
"Thalassoma amblycephalum"@"Eupercaria incertae sedis"@"Labridae"@"Thalassoma"@"Thalassoma amblycephalum"@212216@"Bleeker, 1856"@"12/12/2010"@"2010-12-12"@"2010-12-12"@"Wild"@"-17.48"@-149.87@TRUE@FALSE@"CIP"@"Moorea (Polynesia)"@"France"@"Pre-settlement sampling (light trap)"@FALSE@"12"@"SL"@13.16666667@13@14@0.389249472@"mean"@"SD"@NA@NA@NA@NA@NA@"French Polynesia Fish Barcoding Database (2010) - Website"@"http://fishbardb.criobe.pf/thumbnails.php?album=6"
"Thalassoma bifasciatum"@"Eupercaria incertae sedis"@"Labridae"@"Thalassoma"@"Thalassoma bifasciatum"@159786@"Bloch, 1791"@"21/04/2000|02/05/2003"@"2000-04-21"@"2003-05-02"@"Wild"@"25.059314"@-80.562224@FALSE@TRUE@"WA"@"Florida Keys"@"USA"@"Pre-settlement sampling (light trap)"@FALSE@"12"@"SL"@19.6@NA@NA@NA@"mean"@NA@NA@NA@NA@NA@NA@"Sponaugle et al. (2006) - Marine Ecology Progress Series"@"https://doi.org/10.3354/meps308001"
"Thalassoma bifasciatum"@"Eupercaria incertae sedis"@"Labridae"@"Thalassoma"@"Thalassoma bifasciatum"@159786@"Bloch, 1791"@"01/03/1992..30/06/1992"@"1992-03-01"@"1992-06-30"@"Wild"@"13.203196"@-59.653468@FALSE@TRUE@"WA"@"14 sites, Barbados"@"Barbados"@"Post-settlement sampling (hand net, anesthetic quinaldine)"@FALSE@"95"@"SL"@8.5@7.36@9.43@NA@"mean"@NA@NA@NA@NA@NA@NA@"Sponaugle & Cowen (1997) - Ecological Monographs"@"https://doi.org/10.1007/978-94-009-1439-1_15"
"Thalassoma bifasciatum"@"Eupercaria incertae sedis"@"Labridae"@"Thalassoma"@"Thalassoma bifasciatum"@159786@"Bloch, 1791"@"01/04/1992..30/04/1992|01/10/1992..31/10/1992"@"1992-04-01"@"1992-10-31"@"Wild"@"17.75"@-64.583333@TRUE@FALSE@"WA"@"8 sites St-Croix"@"USA"@NA@FALSE@NA@"SL"@9@NA@NA@NA@"mean"@NA@NA@NA@NA@NA@NA@"Caselle & Warner (1996) - Ecology"@"https://doi.org/10.2307/2265748"
"Thalassoma bifasciatum"@"Eupercaria incertae sedis"@"Labridae"@"Thalassoma"@"Thalassoma bifasciatum"@159786@"Bloch, 1791"@"01/01/1990..31/12/1990|01/01/1992..31/12/1992"@"1990-01-01"@"1992-12-31"@"Wild"@"13.248194"@-59.526043@FALSE@TRUE@"WA"@"Barbados"@"Barbados"@"Post-settlement sampling (hand net, quinaldine)"@FALSE@NA@"SL"@10.7@NA@NA@0.52@"mean"@"SD"@NA@NA@NA@NA@"Sponaugle & Cowen 1997"@"Searcy & Sponaugle (2001) - Ecology"@"https://doi.org/10.1890/0012-9658(2001)082[2452:SMDTLJ]2.0.CO;2"
"Thalassoma bifasciatum"@"Eupercaria incertae sedis"@"Labridae"@"Thalassoma"@"Thalassoma bifasciatum"@159786@"Bloch, 1791"@"01/01/1990..31/12/1990|01/01/1992..31/12/1992"@"1990-01-01"@"1992-12-31"@"Wild"@"13.248194"@-59.526043@FALSE@TRUE@"WA"@"Barbados"@"Barbados"@"Post-settlement sampling (hand net, quinaldine)"@FALSE@NA@"SL"@11.4@NA@NA@0.6@"mean"@"SD"@NA@NA@NA@NA@"Sponaugle & Cowen 1997"@"Searcy & Sponaugle (2001) - Ecology"@"https://doi.org/10.1890/0012-9658(2001)082[2452:SMDTLJ]2.0.CO;2"
"Thalassoma bifasciatum"@"Eupercaria incertae sedis"@"Labridae"@"Thalassoma"@"Thalassoma bifasciatum"@159786@"Bloch, 1791"@"01/05/1997..31/05/1997"@"1997-05-01"@"1997-05-31"@"Wild"@"13.203196"@-59.653468@FALSE@TRUE@"WA"@"Barbados"@"Barbados"@"Post-settlement sampling (hand net, anesthetic quinaldine)"@FALSE@"118"@"SL"@11.6@11.2@12.2@0.32@"mean"@"SD"@NA@NA@NA@NA@NA@"Searcy & Sponaugle (2000) - Marine Ecology Progress Series"@"https://doi.org/10.3354/meps206213"
"Thalassoma bifasciatum"@"Eupercaria incertae sedis"@"Labridae"@"Thalassoma"@"Thalassoma bifasciatum"@159786@"Bloch, 1791"@"15/02/1992|15/05/1992"@"1992-02-15"@"1992-05-15"@"Wild"@"9.568742"@-78.786992@FALSE@TRUE@"WA"@"San Blas Archipelago"@"Panama"@"Post-settlement sampling (anesthetic, hand net)"@FALSE@"19"@"SL"@11.9@10.3@12.9@0.17@"mean"@"SE"@NA@NA@NA@NA@NA@"Wellington & Robertson (2001) - Marine Biology"@"https://doi.org/10.1007/s002270000449"
"Thalassoma hardwicke"@"Eupercaria incertae sedis"@"Labridae"@"Thalassoma"@"Thalassoma hardwicke"@212217@"Bennett, 1830"@"25/01/2010..25/02/2010"@"2010-01-25"@"2010-02-25"@"Wild"@"-17.518717"@-149.922469@TRUE@FALSE@"CP"@"Moorea (Polynesia)"@"France"@"Settlement sampling (crest net)"@FALSE@"1"@"SL"@11@NA@NA@NA@"mean"@NA@NA@NA@NA@NA@NA@"Havimana (2010) - CRISP Training Course Report"@"https://doi.org/10.13140/RG.2.2.35145.70245"
"Thalassoma lucansanum"@"Eupercaria incertae sedis"@"Labridae"@"Thalassoma"@"Thalassoma lucasanum"@273584@"Gill, 1862"@"17/10/1991..15/01/1992"@"1991-10-17"@"1992-01-15"@"Wild"@"8.670867"@-79.056182@FALSE@TRUE@"EP"@"Pacheca Island, Perlas Archipelago"@"Panama"@"Post-settlement sampling (anesthetic, hand net)"@FALSE@"114"@"SL"@11.4@10.1@13.1@0.06@"mean"@"SE"@NA@NA@NA@NA@NA@"Wellington & Robertson (2001) - Marine Biology"@"https://doi.org/10.1007/s002270000449"
"Thalassoma lunare"@"Eupercaria incertae sedis"@"Labridae"@"Thalassoma"@"Thalassoma lunare"@212209@"Linnaeus, 1758"@"01/02/1979..28/02/1979"@"1979-02-01"@"1979-02-28"@"Wild"@"-23.5"@152.1@TRUE@FALSE@"CP"@"One Tree Island"@"Australia"@"Post-settlement sampling (fine mesh hand net)"@FALSE@"3"@"SL"@11@NA@NA@0.2@"mean"@"SD"@NA@NA@NA@NA@NA@"Brothers et al. (1983) - Marine Biology"@"https://doi.org/10.1007/bf00393035"
"Thalassoma quinquevittatum"@"Eupercaria incertae sedis"@"Labridae"@"Thalassoma"@"Thalassoma quinquevittatum"@212211@"Lay & Bennett, 1839"@"27/05/2009"@"2009-05-27"@"2009-05-27"@"Wild"@"-17.48"@-149.87@TRUE@FALSE@"CIP"@"Moorea (Polynesia)"@"France"@"Pre-settlement sampling (light trap)"@FALSE@"1"@"SL"@17@NA@NA@NA@"mean"@NA@NA@NA@NA@NA@NA@"French Polynesia Fish Barcoding Database (2010) - Website"@"http://fishbardb.criobe.pf/thumbnails.php?album=6"
"Thalassoma quinquevittatum"@"Eupercaria incertae sedis"@"Labridae"@"Thalassoma"@"Thalassoma quinquevittatum"@212211@"Lay & Bennett, 1839"@"03/08/2010..13/08/2010"@"2010-08-03"@"2010-08-13"@"Wild"@"-17.480906"@-149.763309@FALSE@FALSE@"CP"@"Moorea (Polynesia)"@"France"@"Settlement sampling (crest net)"@FALSE@"42"@"SL"@13.75@13@14.5@NA@"mean"@NA@NA@NA@NA@NA@NA@"Leis et al (2011) - Mar Bio"@"https://doi.org/10.1007/s00227-011-1644-4"
"Trachinocephalus myops"@"Aulopiformes"@"Synodontidae"@"Trachinocephalus"@"Trachinocephalus myops"@158884@"Forster, 1801"@"07/07/1994..07/09/1994|18/04/1995..20/07/1995"@"1994-07-07"@"1995-07-20"@"Wild"@"34.00083333"@-76.645@TRUE@FALSE@"WA"@"Onslow Bay"@"USA"@"Pre-settlement sampling (light trap)"@FALSE@"18"@"SL"@25.5@16@35@NA@"midrange"@NA@NA@NA@NA@NA@NA@"Hernandez & Lindquist (1999) - Bulletin of Marine Science"@"https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1999/00000064/00000001/art00016?crawler=true"
"Trachyramphus bicoarctatus"@"Syngnathiformes"@"Syngnathidae"@"Trachyrhamphus"@"Trachyrhamphus bicoarctatus"@218045@"Bleeker, 1857"@"26/12/1997..17/05/1999"@"1997-12-26"@"1999-05-17"@"Wild"@"-21.092316"@55.226586@FALSE@FALSE@"WIP"@"La Saline (Reunion Island)"@"France"@"Settlement sampling (crest net)"@FALSE@NA@"SL"@55.5@NA@NA@3.5@"mean"@"SD"@NA@NA@NA@NA@NA@"Durville (2002) - PhD thesis"@"https://theses.hal.science/tel-00545391"
"Trematomus newnesi"@"Perciformes"@"Nototheniidae"@"Trematomus"@"Trematomus newnesi"@234628@"Boulenger, 1902"@"01/11/1977..30/11/1977|01/12/1984..31/12/1984"@"1977-11-01"@"1984-12-31"@"Wild"@"-77.82627064"@166.5849333@FALSE@TRUE@"SC"@"Antarctic Peninsula"@"Antarctic"@"Post-settlement sampling (midwater trawls)"@FALSE@"32"@NA@50@NA@NA@NA@"mean"@NA@NA@NA@NA@NA@NA@"Ratdke et al. (1989) - Marine Ecology Progress Series"@"https://www.jstor.org/stable/24842456"
"Trypterygion tripteronutus"@"Blenniiformes"@"Tripterygiidae"@"Tripterygion"@"Tripterygion tripteronotum"@712817@"Risso, 1810"@"01/03/1999..30/06/2000"@"1999-03-01"@"2000-06-30"@"Wild"@"42.033333"@3.216667@TRUE@FALSE@"EA"@"Blanes coast, Mediterranea"@"Spain"@"Post-settlement sampling (hand net)"@FALSE@"1"@"SL"@14@NA@NA@NA@"mean"@NA@NA@NA@NA@NA@NA@"Raventos & Macpherson (2001) - Marine Biology"@"https://doi.org/10.1007/s002270000535"
"Carangoides gymnostethus"@"Carangiformes"@"Carangidae"@"Turrum"@"Turrum gymnostethus"@1802028@"Cuvier, 1833"@"01/03/2005..31/03/2005"@"2005-03-01"@"2005-03-31"@"Wild"@"-3.255877"@40.137679@FALSE@TRUE@"WIP"@"Malindi Marine National Park"@"Kenya"@"Pre-settlement sampling (light trap)"@FALSE@NA@"TL"@26@NA@NA@15@"mean"@"SD"@NA@NA@NA@NA@NA@"Mwaluma et al. (2009) - WIOMSA"@"https://doi.org/10.4314/wiojms.v8i2.56986"
"Tylosurus crocodilus"@"Beloniformes"@"Belonidae"@"Tylosurus"@"Tylosurus crocodilus"@159259@"Peron & Lesueur, 1821"@"26/12/1997..17/05/1999"@"1997-12-26"@"1999-05-17"@"Wild"@"-21.092316"@55.226586@FALSE@FALSE@"WIP"@"La Saline (Reunion Island)"@"France"@"Settlement sampling (crest net)"@FALSE@NA@"SL"@14.3@NA@NA@3.2@"mean"@"SD"@NA@NA@NA@NA@NA@"Durville (2002) - PhD thesis"@"https://theses.hal.science/tel-00545391"
"Upeneus vigittatus"@"Mulliformes"@"Mullidae"@"Upeneus"@"Upeneus vittatus"@218691@"Forsskal, 1775"@"01/03/2005..31/03/2005"@"2005-03-01"@"2005-03-31"@"Wild"@"-3.255877"@40.137679@FALSE@TRUE@"WIP"@"Malindi Marine National Park"@"Kenya"@"Pre-settlement sampling (light trap)"@FALSE@NA@"TL"@35@NA@NA@NA@"mean"@NA@NA@NA@NA@NA@NA@"Mwaluma et al. (2009) - WIOMSA"@"https://doi.org/10.4314/wiojms.v8i2.56986"
"Valencienna strigata"@"Gobiiformes"@"Gobiidae"@"Valenciennea"@"Valenciennea strigata"@219599@"Broussonet, 1782"@"15/01/2009..08/02/2009"@"2009-01-15"@"2009-02-08"@"Wild"@"-17.518717"@-149.922469@TRUE@FALSE@"CP"@"Moorea (Polynesia)"@"France"@"Settlement sampling (crest net)"@FALSE@"1"@"SL"@25@NA@NA@NA@"mean"@NA@NA@NA@NA@NA@NA@"Waqalevu (2009) - CRISP Training Course Report"@"https://www.spc.int/DigitalLibrary/Doc/FAME/Reports/CRISP/ENG_2009_Capture_identification_culture_techniques.pdf"
"Valencienna strigata"@"Gobiiformes"@"Gobiidae"@"Valenciennea"@"Valenciennea strigata"@219599@"Broussonet, 1782"@"25/01/2010..25/02/2010"@"2010-01-25"@"2010-02-25"@"Wild"@"-17.518717"@-149.922469@TRUE@FALSE@"CP"@"Moorea (Polynesia)"@"France"@"Settlement sampling (crest net)"@FALSE@"1"@"SL"@39@NA@NA@NA@"mean"@NA@NA@NA@NA@NA@NA@"Havimana (2010) - CRISP Training Course Report"@"https://doi.org/10.13140/RG.2.2.35145.70245"
"Rhabdamia cypselurus"@"Kurtiformes"@"Apogonidae"@"Verulux"@"Verulux cypselurus"@1043456@"Weber, 1909"@"14/01/1996..07/02/1996|16/11/1996..07/12/1996"@"1996-01-14"@"1996-12-07"@"Wild"@"-14.68766"@145.418593@FALSE@FALSE@"CP"@"Eyrie Reef and Lizard Island"@"Australia"@"Settlement sampling (artificial reef on moorings)"@FALSE@"8"@"TL"@15@10@20@NA@"midrange"@NA@NA@NA@NA@NA@NA@"Leis et al. (2002) - Mar. Freshwater Res."@"https://doi.org/10.1071/MF01084"
"Zanclus cornutus"@"Acanthuriformes"@"Zanclidae"@"Zanclus"@"Zanclus cornutus"@220083@"Linnaeus, 1758"@"01/02/1997..28/02/1997|01/02/1998..28/02/1998"@"1997-02-01"@"1998-02-28"@"Wild"@"-14.959099"@-147.639701@TRUE@FALSE@"CP"@"French Polynesia (Rangiroa Atoll, Tuamotu Archipelago)"@"France"@"Settlement sampling (crest net)"@FALSE@"5"@"SL"@52@NA@NA@NA@"mean"@NA@NA@NA@NA@NA@NA@"Lo-Yat (2002) - PhD Thesis"@NA
